date,component,value
2017-02-10,wiki_nyc,35.0
2017-02-11,wiki_nyc,42.0
2017-02-12,wiki_nyc,42.0
2017-02-13,wiki_nyc,102.0
2017-02-14,wiki_nyc,34.0
2017-02-15,wiki_nyc,70.0
2017-02-16,wiki_nyc,62.0
2017-02-17,wiki_nyc,112.0
2017-02-18,wiki_nyc,97.0
2017-02-19,wiki_nyc,98.0
2017-02-20,wiki_nyc,61.0
2017-02-21,wiki_nyc,66.0
2017-02-22,wiki_nyc,72.0
2017-02-23,wiki_nyc,49.0
2017-02-24,wiki_nyc,102.0
2017-02-25,wiki_nyc,43.0
2017-02-26,wiki_nyc,110.0
2017-02-27,wiki_nyc,55.0
2017-02-28,wiki_nyc,47.0
2017-03-01,wiki_nyc,35.0
2017-03-02,wiki_nyc,41.0
2017-03-03,wiki_nyc,56.0
2017-03-04,wiki_nyc,43.0
2017-03-05,wiki_nyc,41.0
2017-03-06,wiki_nyc,107.0
2017-03-07,wiki_nyc,29.0
2017-03-08,wiki_nyc,41.0
2017-03-09,wiki_nyc,59.0
2017-03-10,wiki_nyc,39.0
2017-03-11,wiki_nyc,31.0
2017-03-12,wiki_nyc,43.0
2017-03-13,wiki_nyc,28.0
2017-03-14,wiki_nyc,87.0
2017-03-15,wiki_nyc,59.0
2017-03-16,wiki_nyc,33.0
2017-03-17,wiki_nyc,42.0
2017-03-18,wiki_nyc,44.0
2017-03-19,wiki_nyc,63.0
2017-03-20,wiki_nyc,40.0
2017-03-21,wiki_nyc,38.0
2017-03-22,wiki_nyc,44.0
2017-03-23,wiki_nyc,53.0
2017-03-24,wiki_nyc,72.0
2017-03-25,wiki_nyc,70.0
2017-03-26,wiki_nyc,34.0
2017-03-27,wiki_nyc,54.0
2017-03-28,wiki_nyc,37.0
2017-03-29,wiki_nyc,29.0
2017-03-30,wiki_nyc,45.0
2017-03-31,wiki_nyc,26.0
2017-04-01,wiki_nyc,48.0
2017-04-02,wiki_nyc,44.0
2017-04-03,wiki_nyc,44.0
2017-04-04,wiki_nyc,33.0
2017-04-05,wiki_nyc,44.0
2017-04-06,wiki_nyc,70.0
2017-04-07,wiki_nyc,33.0
2017-04-08,wiki_nyc,28.0
2017-04-09,wiki_nyc,25.0
2017-04-10,wiki_nyc,39.0
2017-04-11,wiki_nyc,21.0
2017-04-12,wiki_nyc,41.0
2017-04-13,wiki_nyc,39.0
2017-04-14,wiki_nyc,29.0
2017-04-15,wiki_nyc,13.0
2017-04-16,wiki_nyc,41.0
2017-04-17,wiki_nyc,40.0
2017-04-18,wiki_nyc,36.0
2017-04-19,wiki_nyc,37.0
2017-04-20,wiki_nyc,32.0
2017-04-21,wiki_nyc,31.0
2017-04-22,wiki_nyc,28.0
2017-04-23,wiki_nyc,35.0
2017-04-24,wiki_nyc,37.0
2017-04-25,wiki_nyc,30.0
2017-04-26,wiki_nyc,32.0
2017-04-27,wiki_nyc,27.0
2017-04-28,wiki_nyc,31.0
2017-04-29,wiki_nyc,19.0
2017-04-30,wiki_nyc,32.0
2017-05-01,wiki_nyc,82.0
2017-05-02,wiki_nyc,30.0
2017-05-03,wiki_nyc,41.0
2017-05-04,wiki_nyc,68.0
2017-05-05,wiki_nyc,63.0
2017-05-06,wiki_nyc,40.0
2017-05-07,wiki_nyc,34.0
2017-05-08,wiki_nyc,41.0
2017-05-09,wiki_nyc,59.0
2017-05-10,wiki_nyc,58.0
2017-05-11,wiki_nyc,29.0
2017-05-12,wiki_nyc,61.0
2017-05-13,wiki_nyc,22.0
2017-05-14,wiki_nyc,21.0
2017-05-15,wiki_nyc,56.0
2017-05-16,wiki_nyc,43.0
2017-05-17,wiki_nyc,43.0
2017-05-18,wiki_nyc,74.0
2017-05-19,wiki_nyc,45.0
2017-05-20,wiki_nyc,55.0
2017-05-21,wiki_nyc,93.0
2017-05-22,wiki_nyc,42.0
2017-05-23,wiki_nyc,64.0
2017-05-24,wiki_nyc,36.0
2017-05-25,wiki_nyc,31.0
2017-05-26,wiki_nyc,26.0
2017-05-27,wiki_nyc,31.0
2017-05-28,wiki_nyc,43.0
2017-05-29,wiki_nyc,81.0
2017-05-30,wiki_nyc,50.0
2017-05-31,wiki_nyc,64.0
2017-06-01,wiki_nyc,34.0
2017-06-02,wiki_nyc,20.0
2017-06-03,wiki_nyc,17.0
2017-06-04,wiki_nyc,79.0
2017-06-05,wiki_nyc,42.0
2017-06-06,wiki_nyc,49.0
2017-06-07,wiki_nyc,42.0
2017-06-08,wiki_nyc,38.0
2017-06-09,wiki_nyc,33.0
2017-06-10,wiki_nyc,55.0
2017-06-11,wiki_nyc,34.0
2017-06-12,wiki_nyc,57.0
2017-06-13,wiki_nyc,37.0
2017-06-14,wiki_nyc,25.0
2017-06-15,wiki_nyc,34.0
2017-06-16,wiki_nyc,37.0
2017-06-17,wiki_nyc,36.0
2017-06-18,wiki_nyc,42.0
2017-06-19,wiki_nyc,37.0
2017-06-20,wiki_nyc,34.0
2017-06-21,wiki_nyc,35.0
2017-06-22,wiki_nyc,46.0
2017-06-23,wiki_nyc,26.0
2017-06-24,wiki_nyc,37.0
2017-06-25,wiki_nyc,103.0
2017-06-26,wiki_nyc,69.0
2017-06-27,wiki_nyc,45.0
2017-06-28,wiki_nyc,53.0
2017-06-29,wiki_nyc,54.0
2017-06-30,wiki_nyc,47.0
2017-07-01,wiki_nyc,54.0
2017-07-02,wiki_nyc,47.0
2017-07-03,wiki_nyc,58.0
2017-07-04,wiki_nyc,57.0
