date,component,value
2016-11-28,trends_us,11.835705580837509
2016-11-29,trends_us,13.80832317764376
2016-11-30,trends_us,18.73986716965939
2016-12-01,trends_us,25.64402875848127
2016-12-02,trends_us,15.780940774450013
2016-12-03,trends_us,11.835705580837509
2016-12-04,trends_us,9.863087984031258
2016-12-05,trends_us,13.80832317764376
2016-12-06,trends_us,15.780940774450013
2016-12-07,trends_us,16.76724957285314
2016-12-08,trends_us,19.726175968062517
2016-12-09,trends_us,14.794631976046887
2016-12-10,trends_us,8.876779185628132
2016-12-11,trends_us,8.876779185628132
2016-12-12,trends_us,11.835705580837509
2016-12-13,trends_us,12.822014379240635
2016-12-14,trends_us,11.835705580837509
2016-12-15,trends_us,10.849396782434384
2016-12-16,trends_us,11.835705580837509
2016-12-17,trends_us,8.876779185628132
2016-12-18,trends_us,6.90416158882188
2016-12-19,trends_us,6.90416158882188
2016-12-20,trends_us,6.90416158882188
2016-12-21,trends_us,6.90416158882188
2016-12-22,trends_us,8.876779185628132
2016-12-23,trends_us,6.90416158882188
2016-12-24,trends_us,5.917852790418754
2016-12-25,trends_us,5.917852790418754
2016-12-26,trends_us,5.917852790418754
2016-12-27,trends_us,5.917852790418754
2016-12-28,trends_us,5.917852790418754
2016-12-29,trends_us,7.890470387225006
2016-12-30,trends_us,8.876779185628132
2016-12-31,trends_us,10.849396782434384
2017-01-01,trends_us,9.863087984031258
2017-01-02,trends_us,7.890470387225006
2017-01-03,trends_us,10.849396782434384
