date,article,views
2023-08-28,Death_of_Michael_Stewart,173.0
2023-08-28,Killing_of_Akai_Gurley,39.0
2023-08-28,Killing_of_Amadou_Diallo,1400.0
2023-08-28,Killing_of_Daniel_Prude,26.0
2023-08-28,Killing_of_Deborah_Danner,5.0
2023-08-28,Killing_of_Gidone_Busch,0.0
2023-08-28,Killing_of_Kenneth_Chamberlain_Sr.,373.0
2023-08-28,Killing_of_Randolph_Evans,0.0
2023-08-28,Killing_of_Sean_Bell,0.0
2023-08-29,Daniel_Prude,1.0
2023-08-29,Death_of_Anthony_Baez,4.0
2023-08-29,Death_of_Michael_Stewart,124.0
2023-08-29,Killing_of_Akai_Gurley,30.0
2023-08-29,Killing_of_Amadou_Diallo,385.0
2023-08-29,Killing_of_Daniel_Prude,38.0
2023-08-29,Killing_of_Deborah_Danner,17.0
2023-08-29,Killing_of_Gidone_Busch,0.0
2023-08-29,Killing_of_Kenneth_Chamberlain_Sr.,256.0
2023-08-29,Killing_of_Randolph_Evans,0.0
2023-08-29,Killing_of_Sean_Bell,0.0
2023-08-30,Daniel_Prude,5.0
2023-08-30,Death_of_Anthony_Baez,7.0
2023-08-30,Death_of_Michael_Stewart,113.0
2023-08-30,Killing_of_Akai_Gurley,39.0
2023-08-30,Killing_of_Amadou_Diallo,311.0
2023-08-30,Killing_of_Daniel_Prude,28.0
2023-08-30,Killing_of_Deborah_Danner,4.0
2023-08-30,Killing_of_Gidone_Busch,0.0
2023-08-30,Killing_of_Kenneth_Chamberlain_Sr.,172.0
2023-08-30,Killing_of_Randolph_Evans,0.0
2023-08-30,Killing_of_Sean_Bell,0.0
2023-08-31,Daniel_Prude,1.0
2023-08-31,Death_of_Anthony_Baez,12.0
2023-08-31,Death_of_Michael_Stewart,103.0
2023-08-31,Killing_of_Akai_Gurley,26.0
2023-08-31,Killing_of_Amadou_Diallo,337.0
2023-08-31,Killing_of_Daniel_Prude,20.0
2023-08-31,Killing_of_Deborah_Danner,7.0
2023-08-31,Killing_of_Gidone_Busch,0.0
2023-08-31,Killing_of_Kenneth_Chamberlain_Sr.,133.0
2023-08-31,Killing_of_Randolph_Evans,0.0
2023-08-31,Killing_of_Sean_Bell,0.0
2023-09-01,Daniel_Prude,2.0
2023-09-01,Death_of_Anthony_Baez,11.0
2023-09-01,Death_of_Michael_Stewart,116.0
2023-09-01,Killing_of_Akai_Gurley,49.0
2023-09-01,Killing_of_Amadou_Diallo,318.0
2023-09-01,Killing_of_Daniel_Prude,26.0
2023-09-01,Killing_of_Deborah_Danner,4.0
2023-09-01,Killing_of_Gidone_Busch,0.0
2023-09-01,Killing_of_Kenneth_Chamberlain_Sr.,129.0
2023-09-01,Killing_of_Randolph_Evans,0.0
2023-09-01,Killing_of_Sean_Bell,0.0
2023-09-02,Daniel_Prude,2.0
2023-09-02,Death_of_Anthony_Baez,1.0
2023-09-02,Death_of_Michael_Stewart,135.0
2023-09-02,Killing_of_Akai_Gurley,45.0
2023-09-02,Killing_of_Amadou_Diallo,371.0
2023-09-02,Killing_of_Daniel_Prude,17.0
2023-09-02,Killing_of_Deborah_Danner,10.0
2023-09-02,Killing_of_Gidone_Busch,0.0
2023-09-02,Killing_of_Kenneth_Chamberlain_Sr.,253.0
2023-09-02,Killing_of_Randolph_Evans,0.0
2023-09-02,Killing_of_Sean_Bell,0.0
2023-09-03,Daniel_Prude,0.0
2023-09-03,Death_of_Anthony_Baez,11.0
2023-09-03,Death_of_Michael_Stewart,123.0
2023-09-03,Killing_of_Akai_Gurley,50.0
2023-09-03,Killing_of_Amadou_Diallo,287.0
2023-09-03,Killing_of_Daniel_Prude,34.0
2023-09-03,Killing_of_Deborah_Danner,61.0
2023-09-03,Killing_of_Gidone_Busch,0.0
2023-09-03,Killing_of_Kenneth_Chamberlain_Sr.,256.0
2023-09-03,Killing_of_Randolph_Evans,0.0
2023-09-03,Killing_of_Sean_Bell,0.0
2023-09-04,Daniel_Prude,1.0
2023-09-04,Death_of_Anthony_Baez,7.0
2023-09-04,Death_of_Michael_Stewart,131.0
2023-09-04,Killing_of_Akai_Gurley,29.0
2023-09-04,Killing_of_Amadou_Diallo,390.0
2023-09-04,Killing_of_Daniel_Prude,31.0
2023-09-04,Killing_of_Deborah_Danner,8.0
2023-09-04,Killing_of_Gidone_Busch,0.0
2023-09-04,Killing_of_Kenneth_Chamberlain_Sr.,207.0
2023-09-04,Killing_of_Randolph_Evans,0.0
2023-09-04,Killing_of_Sean_Bell,0.0
2023-09-05,Daniel_Prude,0.0
2023-09-05,Death_of_Anthony_Baez,9.0
2023-09-05,Death_of_Michael_Stewart,136.0
2023-09-05,Killing_of_Akai_Gurley,39.0
2023-09-05,Killing_of_Amadou_Diallo,436.0
2023-09-05,Killing_of_Daniel_Prude,52.0
2023-09-05,Killing_of_Deborah_Danner,7.0
2023-09-05,Killing_of_Gidone_Busch,0.0
2023-09-05,Killing_of_Kenneth_Chamberlain_Sr.,256.0
2023-09-05,Killing_of_Randolph_Evans,0.0
2023-09-05,Killing_of_Sean_Bell,0.0
2023-09-06,Daniel_Prude,1.0
2023-09-06,Death_of_Anthony_Baez,6.0
2023-09-06,Death_of_Michael_Stewart,117.0
2023-09-06,Killing_of_Akai_Gurley,55.0
2023-09-06,Killing_of_Amadou_Diallo,358.0
2023-09-06,Killing_of_Daniel_Prude,46.0
2023-09-06,Killing_of_Deborah_Danner,9.0
2023-09-06,Killing_of_Gidone_Busch,0.0
2023-09-06,Killing_of_Kenneth_Chamberlain_Sr.,144.0
2023-09-06,Killing_of_Randolph_Evans,0.0
2023-09-06,Killing_of_Sean_Bell,0.0
2023-09-07,Daniel_Prude,1.0
2023-09-07,Death_of_Anthony_Baez,6.0
2023-09-07,Death_of_Michael_Stewart,106.0
2023-09-07,Killing_of_Akai_Gurley,36.0
2023-09-07,Killing_of_Amadou_Diallo,341.0
2023-09-07,Killing_of_Daniel_Prude,43.0
2023-09-07,Killing_of_Deborah_Danner,7.0
2023-09-07,Killing_of_Gidone_Busch,0.0
2023-09-07,Killing_of_Kenneth_Chamberlain_Sr.,128.0
2023-09-07,Killing_of_Randolph_Evans,0.0
2023-09-07,Killing_of_Sean_Bell,0.0
2023-09-08,Daniel_Prude,0.0
2023-09-08,Death_of_Anthony_Baez,8.0
2023-09-08,Death_of_Michael_Stewart,131.0
2023-09-08,Killing_of_Akai_Gurley,45.0
2023-09-08,Killing_of_Amadou_Diallo,493.0
2023-09-08,Killing_of_Daniel_Prude,38.0
2023-09-08,Killing_of_Deborah_Danner,14.0
2023-09-08,Killing_of_Gidone_Busch,0.0
2023-09-08,Killing_of_Kenneth_Chamberlain_Sr.,170.0
2023-09-08,Killing_of_Randolph_Evans,0.0
2023-09-08,Killing_of_Sean_Bell,0.0
2023-09-09,Daniel_Prude,0.0
2023-09-09,Death_of_Anthony_Baez,10.0
2023-09-09,Death_of_Michael_Stewart,124.0
2023-09-09,Killing_of_Akai_Gurley,31.0
2023-09-09,Killing_of_Amadou_Diallo,455.0
2023-09-09,Killing_of_Daniel_Prude,35.0
2023-09-09,Killing_of_Deborah_Danner,11.0
2023-09-09,Killing_of_Gidone_Busch,0.0
2023-09-09,Killing_of_Kenneth_Chamberlain_Sr.,179.0
2023-09-09,Killing_of_Randolph_Evans,0.0
2023-09-09,Killing_of_Sean_Bell,0.0
2023-09-10,Daniel_Prude,2.0
2023-09-10,Death_of_Anthony_Baez,7.0
2023-09-10,Death_of_Michael_Stewart,149.0
2023-09-10,Killing_of_Akai_Gurley,57.0
2023-09-10,Killing_of_Amadou_Diallo,436.0
2023-09-10,Killing_of_Daniel_Prude,31.0
2023-09-10,Killing_of_Deborah_Danner,2.0
2023-09-10,Killing_of_Gidone_Busch,0.0
2023-09-10,Killing_of_Kenneth_Chamberlain_Sr.,146.0
2023-09-10,Killing_of_Randolph_Evans,0.0
2023-09-10,Killing_of_Sean_Bell,0.0
2023-09-11,Daniel_Prude,2.0
2023-09-11,Death_of_Anthony_Baez,6.0
2023-09-11,Death_of_Michael_Stewart,191.0
2023-09-11,Killing_of_Akai_Gurley,29.0
2023-09-11,Killing_of_Amadou_Diallo,632.0
2023-09-11,Killing_of_Daniel_Prude,40.0
2023-09-11,Killing_of_Deborah_Danner,5.0
2023-09-11,Killing_of_Gidone_Busch,0.0
2023-09-11,Killing_of_Kenneth_Chamberlain_Sr.,109.0
2023-09-11,Killing_of_Randolph_Evans,0.0
2023-09-11,Killing_of_Sean_Bell,0.0
2023-09-12,Daniel_Prude,1.0
2023-09-12,Death_of_Anthony_Baez,10.0
2023-09-12,Death_of_Michael_Stewart,115.0
2023-09-12,Killing_of_Akai_Gurley,34.0
2023-09-12,Killing_of_Amadou_Diallo,505.0
2023-09-12,Killing_of_Daniel_Prude,47.0
2023-09-12,Killing_of_Deborah_Danner,5.0
2023-09-12,Killing_of_Gidone_Busch,0.0
2023-09-12,Killing_of_Kenneth_Chamberlain_Sr.,145.0
2023-09-12,Killing_of_Randolph_Evans,0.0
2023-09-12,Killing_of_Sean_Bell,0.0
2023-09-13,Daniel_Prude,4.0
2023-09-13,Death_of_Anthony_Baez,8.0
2023-09-13,Death_of_Michael_Stewart,125.0
2023-09-13,Killing_of_Akai_Gurley,24.0
2023-09-13,Killing_of_Amadou_Diallo,655.0
2023-09-13,Killing_of_Daniel_Prude,29.0
2023-09-13,Killing_of_Deborah_Danner,9.0
2023-09-13,Killing_of_Gidone_Busch,0.0
2023-09-13,Killing_of_Kenneth_Chamberlain_Sr.,156.0
2023-09-13,Killing_of_Randolph_Evans,0.0
2023-09-13,Killing_of_Sean_Bell,0.0
2023-09-14,Daniel_Prude,1.0
2023-09-14,Death_of_Anthony_Baez,15.0
2023-09-14,Death_of_Michael_Stewart,104.0
2023-09-14,Killing_of_Akai_Gurley,34.0
2023-09-14,Killing_of_Amadou_Diallo,374.0
2023-09-14,Killing_of_Daniel_Prude,38.0
2023-09-14,Killing_of_Deborah_Danner,16.0
2023-09-14,Killing_of_Gidone_Busch,0.0
2023-09-14,Killing_of_Kenneth_Chamberlain_Sr.,188.0
2023-09-14,Killing_of_Randolph_Evans,0.0
2023-09-14,Killing_of_Sean_Bell,0.0
2023-09-15,Daniel_Prude,2.0
2023-09-15,Death_of_Anthony_Baez,5.0
2023-09-15,Death_of_Michael_Stewart,111.0
2023-09-15,Killing_of_Akai_Gurley,29.0
2023-09-15,Killing_of_Amadou_Diallo,266.0
2023-09-15,Killing_of_Daniel_Prude,41.0
2023-09-15,Killing_of_Deborah_Danner,6.0
2023-09-15,Killing_of_Gidone_Busch,0.0
2023-09-15,Killing_of_Kenneth_Chamberlain_Sr.,174.0
2023-09-15,Killing_of_Randolph_Evans,0.0
2023-09-15,Killing_of_Sean_Bell,0.0
2023-09-16,Daniel_Prude,0.0
2023-09-16,Death_of_Anthony_Baez,5.0
2023-09-16,Death_of_Michael_Stewart,122.0
2023-09-16,Killing_of_Akai_Gurley,33.0
2023-09-16,Killing_of_Amadou_Diallo,292.0
2023-09-16,Killing_of_Daniel_Prude,48.0
2023-09-16,Killing_of_Deborah_Danner,4.0
2023-09-16,Killing_of_Gidone_Busch,0.0
2023-09-16,Killing_of_Kenneth_Chamberlain_Sr.,163.0
2023-09-16,Killing_of_Randolph_Evans,0.0
2023-09-16,Killing_of_Sean_Bell,0.0
2023-09-17,Daniel_Prude,1.0
2023-09-17,Death_of_Anthony_Baez,7.0
2023-09-17,Death_of_Michael_Stewart,124.0
2023-09-17,Killing_of_Akai_Gurley,33.0
2023-09-17,Killing_of_Amadou_Diallo,255.0
2023-09-17,Killing_of_Daniel_Prude,40.0
2023-09-17,Killing_of_Deborah_Danner,22.0
2023-09-17,Killing_of_Gidone_Busch,0.0
2023-09-17,Killing_of_Kenneth_Chamberlain_Sr.,145.0
2023-09-17,Killing_of_Randolph_Evans,0.0
2023-09-17,Killing_of_Sean_Bell,0.0
2023-09-18,Daniel_Prude,1.0
2023-09-18,Death_of_Anthony_Baez,4.0
2023-09-18,Death_of_Michael_Stewart,124.0
2023-09-18,Killing_of_Akai_Gurley,66.0
2023-09-18,Killing_of_Amadou_Diallo,340.0
2023-09-18,Killing_of_Daniel_Prude,52.0
2023-09-18,Killing_of_Deborah_Danner,11.0
2023-09-18,Killing_of_Gidone_Busch,0.0
2023-09-18,Killing_of_Kenneth_Chamberlain_Sr.,141.0
2023-09-18,Killing_of_Randolph_Evans,0.0
2023-09-18,Killing_of_Sean_Bell,0.0
2023-09-19,Daniel_Prude,2.0
2023-09-19,Death_of_Anthony_Baez,8.0
2023-09-19,Death_of_Michael_Stewart,82.0
2023-09-19,Killing_of_Akai_Gurley,41.0
2023-09-19,Killing_of_Amadou_Diallo,308.0
2023-09-19,Killing_of_Daniel_Prude,49.0
2023-09-19,Killing_of_Deborah_Danner,7.0
2023-09-19,Killing_of_Gidone_Busch,0.0
2023-09-19,Killing_of_Kenneth_Chamberlain_Sr.,126.0
2023-09-19,Killing_of_Randolph_Evans,0.0
2023-09-19,Killing_of_Sean_Bell,0.0
2023-09-20,Daniel_Prude,4.0
2023-09-20,Death_of_Anthony_Baez,11.0
2023-09-20,Death_of_Michael_Stewart,102.0
2023-09-20,Killing_of_Akai_Gurley,43.0
2023-09-20,Killing_of_Amadou_Diallo,279.0
2023-09-20,Killing_of_Daniel_Prude,121.0
2023-09-20,Killing_of_Deborah_Danner,8.0
2023-09-20,Killing_of_Gidone_Busch,0.0
2023-09-20,Killing_of_Kenneth_Chamberlain_Sr.,110.0
2023-09-20,Killing_of_Randolph_Evans,0.0
2023-09-20,Killing_of_Sean_Bell,0.0
2023-09-21,Daniel_Prude,1.0
2023-09-21,Death_of_Anthony_Baez,4.0
2023-09-21,Death_of_Michael_Stewart,103.0
2023-09-21,Killing_of_Akai_Gurley,29.0
2023-09-21,Killing_of_Amadou_Diallo,277.0
2023-09-21,Killing_of_Daniel_Prude,162.0
2023-09-21,Killing_of_Deborah_Danner,10.0
2023-09-21,Killing_of_Gidone_Busch,0.0
2023-09-21,Killing_of_Kenneth_Chamberlain_Sr.,134.0
2023-09-21,Killing_of_Randolph_Evans,0.0
2023-09-21,Killing_of_Sean_Bell,0.0
2023-09-22,Daniel_Prude,3.0
2023-09-22,Death_of_Anthony_Baez,15.0
2023-09-22,Death_of_Michael_Stewart,115.0
2023-09-22,Killing_of_Akai_Gurley,23.0
2023-09-22,Killing_of_Amadou_Diallo,320.0
2023-09-22,Killing_of_Daniel_Prude,97.0
2023-09-22,Killing_of_Deborah_Danner,59.0
2023-09-22,Killing_of_Gidone_Busch,0.0
2023-09-22,Killing_of_Kenneth_Chamberlain_Sr.,129.0
2023-09-22,Killing_of_Randolph_Evans,0.0
2023-09-22,Killing_of_Sean_Bell,0.0
2023-09-23,Daniel_Prude,1.0
2023-09-23,Death_of_Anthony_Baez,6.0
2023-09-23,Death_of_Michael_Stewart,94.0
2023-09-23,Killing_of_Akai_Gurley,18.0
2023-09-23,Killing_of_Amadou_Diallo,326.0
2023-09-23,Killing_of_Daniel_Prude,60.0
2023-09-23,Killing_of_Deborah_Danner,116.0
2023-09-23,Killing_of_Gidone_Busch,0.0
2023-09-23,Killing_of_Kenneth_Chamberlain_Sr.,247.0
2023-09-23,Killing_of_Randolph_Evans,0.0
2023-09-23,Killing_of_Sean_Bell,0.0
2023-09-24,Daniel_Prude,1.0
2023-09-24,Death_of_Anthony_Baez,2.0
2023-09-24,Death_of_Michael_Stewart,93.0
2023-09-24,Killing_of_Akai_Gurley,36.0
2023-09-24,Killing_of_Amadou_Diallo,254.0
2023-09-24,Killing_of_Daniel_Prude,78.0
2023-09-24,Killing_of_Deborah_Danner,63.0
2023-09-24,Killing_of_Gidone_Busch,0.0
2023-09-24,Killing_of_Kenneth_Chamberlain_Sr.,193.0
2023-09-24,Killing_of_Randolph_Evans,0.0
2023-09-24,Killing_of_Sean_Bell,0.0
2023-09-25,Daniel_Prude,2.0
2023-09-25,Death_of_Anthony_Baez,7.0
2023-09-25,Death_of_Michael_Stewart,126.0
2023-09-25,Killing_of_Akai_Gurley,35.0
2023-09-25,Killing_of_Amadou_Diallo,363.0
2023-09-25,Killing_of_Daniel_Prude,62.0
2023-09-25,Killing_of_Deborah_Danner,28.0
2023-09-25,Killing_of_Gidone_Busch,0.0
2023-09-25,Killing_of_Kenneth_Chamberlain_Sr.,131.0
2023-09-25,Killing_of_Randolph_Evans,0.0
2023-09-25,Killing_of_Sean_Bell,0.0
2023-09-26,Daniel_Prude,1.0
2023-09-26,Death_of_Anthony_Baez,5.0
2023-09-26,Death_of_Michael_Stewart,186.0
2023-09-26,Killing_of_Akai_Gurley,30.0
2023-09-26,Killing_of_Amadou_Diallo,322.0
2023-09-26,Killing_of_Daniel_Prude,58.0
2023-09-26,Killing_of_Deborah_Danner,15.0
2023-09-26,Killing_of_Gidone_Busch,0.0
2023-09-26,Killing_of_Kenneth_Chamberlain_Sr.,127.0
2023-09-26,Killing_of_Randolph_Evans,0.0
2023-09-26,Killing_of_Sean_Bell,0.0
2023-09-27,Daniel_Prude,1.0
2023-09-27,Death_of_Anthony_Baez,2.0
2023-09-27,Death_of_Michael_Stewart,163.0
2023-09-27,Killing_of_Akai_Gurley,36.0
2023-09-27,Killing_of_Amadou_Diallo,294.0
2023-09-27,Killing_of_Daniel_Prude,48.0
2023-09-27,Killing_of_Deborah_Danner,13.0
2023-09-27,Killing_of_Gidone_Busch,0.0
2023-09-27,Killing_of_Kenneth_Chamberlain_Sr.,666.0
2023-09-27,Killing_of_Randolph_Evans,0.0
2023-09-27,Killing_of_Sean_Bell,0.0
2023-09-28,Daniel_Prude,1.0
2023-09-28,Death_of_Anthony_Baez,12.0
2023-09-28,Death_of_Michael_Stewart,133.0
2023-09-28,Killing_of_Akai_Gurley,33.0
2023-09-28,Killing_of_Amadou_Diallo,266.0
2023-09-28,Killing_of_Daniel_Prude,54.0
2023-09-28,Killing_of_Deborah_Danner,10.0
2023-09-28,Killing_of_Gidone_Busch,0.0
2023-09-28,Killing_of_Kenneth_Chamberlain_Sr.,1604.0
2023-09-28,Killing_of_Randolph_Evans,0.0
2023-09-28,Killing_of_Sean_Bell,0.0
2023-09-29,Daniel_Prude,3.0
2023-09-29,Death_of_Anthony_Baez,7.0
2023-09-29,Death_of_Michael_Stewart,101.0
2023-09-29,Killing_of_Akai_Gurley,20.0
2023-09-29,Killing_of_Amadou_Diallo,277.0
2023-09-29,Killing_of_Daniel_Prude,33.0
2023-09-29,Killing_of_Deborah_Danner,2.0
2023-09-29,Killing_of_Gidone_Busch,0.0
2023-09-29,Killing_of_Kenneth_Chamberlain_Sr.,322.0
2023-09-29,Killing_of_Randolph_Evans,0.0
2023-09-29,Killing_of_Sean_Bell,0.0
2023-09-30,Daniel_Prude,0.0
2023-09-30,Death_of_Anthony_Baez,2.0
2023-09-30,Death_of_Michael_Stewart,117.0
2023-09-30,Killing_of_Akai_Gurley,20.0
2023-09-30,Killing_of_Amadou_Diallo,276.0
2023-09-30,Killing_of_Daniel_Prude,25.0
2023-09-30,Killing_of_Deborah_Danner,2.0
2023-09-30,Killing_of_Gidone_Busch,0.0
2023-09-30,Killing_of_Kenneth_Chamberlain_Sr.,287.0
2023-09-30,Killing_of_Randolph_Evans,0.0
2023-09-30,Killing_of_Sean_Bell,0.0
2023-10-01,Daniel_Prude,0.0
2023-10-01,Death_of_Anthony_Baez,4.0
2023-10-01,Death_of_Michael_Stewart,105.0
2023-10-01,Killing_of_Akai_Gurley,37.0
2023-10-01,Killing_of_Amadou_Diallo,333.0
2023-10-01,Killing_of_Daniel_Prude,33.0
2023-10-01,Killing_of_Deborah_Danner,3.0
2023-10-01,Killing_of_Gidone_Busch,0.0
2023-10-01,Killing_of_Kenneth_Chamberlain_Sr.,328.0
2023-10-01,Killing_of_Randolph_Evans,0.0
2023-10-01,Killing_of_Sean_Bell,0.0
2023-10-02,Daniel_Prude,2.0
2023-10-02,Death_of_Anthony_Baez,7.0
2023-10-02,Death_of_Michael_Stewart,113.0
2023-10-02,Killing_of_Akai_Gurley,43.0
2023-10-02,Killing_of_Amadou_Diallo,361.0
2023-10-02,Killing_of_Daniel_Prude,35.0
2023-10-02,Killing_of_Deborah_Danner,7.0
2023-10-02,Killing_of_Gidone_Busch,0.0
2023-10-02,Killing_of_Kenneth_Chamberlain_Sr.,195.0
2023-10-02,Killing_of_Randolph_Evans,0.0
2023-10-02,Killing_of_Sean_Bell,0.0
2023-10-03,Daniel_Prude,1.0
2023-10-03,Death_of_Anthony_Baez,23.0
2023-10-03,Death_of_Michael_Stewart,95.0
2023-10-03,Killing_of_Akai_Gurley,35.0
2023-10-03,Killing_of_Amadou_Diallo,309.0
2023-10-03,Killing_of_Daniel_Prude,34.0
2023-10-03,Killing_of_Deborah_Danner,5.0
2023-10-03,Killing_of_Gidone_Busch,0.0
2023-10-03,Killing_of_Kenneth_Chamberlain_Sr.,168.0
2023-10-03,Killing_of_Randolph_Evans,0.0
2023-10-03,Killing_of_Sean_Bell,0.0
2023-10-04,Daniel_Prude,3.0
2023-10-04,Death_of_Anthony_Baez,12.0
2023-10-04,Death_of_Michael_Stewart,170.0
2023-10-04,Killing_of_Akai_Gurley,49.0
2023-10-04,Killing_of_Amadou_Diallo,270.0
2023-10-04,Killing_of_Daniel_Prude,43.0
2023-10-04,Killing_of_Deborah_Danner,6.0
2023-10-04,Killing_of_Gidone_Busch,0.0
2023-10-04,Killing_of_Kenneth_Chamberlain_Sr.,134.0
2023-10-04,Killing_of_Randolph_Evans,0.0
2023-10-04,Killing_of_Sean_Bell,0.0
2023-10-05,Daniel_Prude,6.0
2023-10-05,Death_of_Anthony_Baez,8.0
2023-10-05,Death_of_Michael_Stewart,133.0
2023-10-05,Killing_of_Akai_Gurley,45.0
2023-10-05,Killing_of_Amadou_Diallo,261.0
2023-10-05,Killing_of_Daniel_Prude,31.0
2023-10-05,Killing_of_Deborah_Danner,5.0
2023-10-05,Killing_of_Gidone_Busch,0.0
2023-10-05,Killing_of_Kenneth_Chamberlain_Sr.,140.0
2023-10-05,Killing_of_Randolph_Evans,0.0
2023-10-05,Killing_of_Sean_Bell,0.0
2023-10-06,Daniel_Prude,4.0
2023-10-06,Death_of_Anthony_Baez,7.0
2023-10-06,Death_of_Michael_Stewart,137.0
2023-10-06,Killing_of_Akai_Gurley,40.0
2023-10-06,Killing_of_Amadou_Diallo,300.0
2023-10-06,Killing_of_Daniel_Prude,40.0
2023-10-06,Killing_of_Deborah_Danner,4.0
2023-10-06,Killing_of_Gidone_Busch,0.0
2023-10-06,Killing_of_Kenneth_Chamberlain_Sr.,226.0
2023-10-06,Killing_of_Randolph_Evans,0.0
2023-10-06,Killing_of_Sean_Bell,0.0
2023-10-07,Daniel_Prude,1.0
2023-10-07,Death_of_Anthony_Baez,4.0
2023-10-07,Death_of_Michael_Stewart,125.0
2023-10-07,Killing_of_Akai_Gurley,32.0
2023-10-07,Killing_of_Amadou_Diallo,249.0
2023-10-07,Killing_of_Daniel_Prude,20.0
2023-10-07,Killing_of_Deborah_Danner,6.0
2023-10-07,Killing_of_Gidone_Busch,0.0
2023-10-07,Killing_of_Kenneth_Chamberlain_Sr.,174.0
2023-10-07,Killing_of_Randolph_Evans,0.0
2023-10-07,Killing_of_Sean_Bell,0.0
2023-10-08,Daniel_Prude,1.0
2023-10-08,Death_of_Anthony_Baez,6.0
2023-10-08,Death_of_Michael_Stewart,119.0
2023-10-08,Killing_of_Akai_Gurley,44.0
2023-10-08,Killing_of_Amadou_Diallo,223.0
2023-10-08,Killing_of_Daniel_Prude,38.0
2023-10-08,Killing_of_Deborah_Danner,0.0
2023-10-08,Killing_of_Gidone_Busch,0.0
2023-10-08,Killing_of_Kenneth_Chamberlain_Sr.,219.0
2023-10-08,Killing_of_Randolph_Evans,0.0
2023-10-08,Killing_of_Sean_Bell,0.0
2023-10-09,Daniel_Prude,1.0
2023-10-09,Death_of_Anthony_Baez,6.0
2023-10-09,Death_of_Michael_Stewart,118.0
2023-10-09,Killing_of_Akai_Gurley,45.0
2023-10-09,Killing_of_Amadou_Diallo,259.0
2023-10-09,Killing_of_Daniel_Prude,33.0
2023-10-09,Killing_of_Deborah_Danner,8.0
2023-10-09,Killing_of_Gidone_Busch,0.0
2023-10-09,Killing_of_Kenneth_Chamberlain_Sr.,148.0
2023-10-09,Killing_of_Randolph_Evans,0.0
2023-10-09,Killing_of_Sean_Bell,0.0
2023-10-10,Daniel_Prude,4.0
2023-10-10,Death_of_Anthony_Baez,28.0
2023-10-10,Death_of_Michael_Stewart,136.0
2023-10-10,Killing_of_Akai_Gurley,36.0
2023-10-10,Killing_of_Amadou_Diallo,252.0
2023-10-10,Killing_of_Daniel_Prude,38.0
2023-10-10,Killing_of_Deborah_Danner,6.0
2023-10-10,Killing_of_Gidone_Busch,0.0
2023-10-10,Killing_of_Kenneth_Chamberlain_Sr.,146.0
2023-10-10,Killing_of_Randolph_Evans,0.0
2023-10-10,Killing_of_Sean_Bell,0.0
2023-10-11,Daniel_Prude,2.0
2023-10-11,Death_of_Anthony_Baez,14.0
2023-10-11,Death_of_Michael_Stewart,114.0
2023-10-11,Killing_of_Akai_Gurley,23.0
2023-10-11,Killing_of_Amadou_Diallo,269.0
2023-10-11,Killing_of_Daniel_Prude,32.0
2023-10-11,Killing_of_Deborah_Danner,4.0
2023-10-11,Killing_of_Gidone_Busch,0.0
2023-10-11,Killing_of_Kenneth_Chamberlain_Sr.,118.0
2023-10-11,Killing_of_Randolph_Evans,0.0
2023-10-11,Killing_of_Sean_Bell,0.0
2023-10-12,Daniel_Prude,4.0
2023-10-12,Death_of_Anthony_Baez,18.0
2023-10-12,Death_of_Michael_Stewart,102.0
2023-10-12,Killing_of_Akai_Gurley,36.0
2023-10-12,Killing_of_Amadou_Diallo,271.0
2023-10-12,Killing_of_Daniel_Prude,45.0
2023-10-12,Killing_of_Deborah_Danner,6.0
2023-10-12,Killing_of_Gidone_Busch,0.0
2023-10-12,Killing_of_Kenneth_Chamberlain_Sr.,87.0
2023-10-12,Killing_of_Randolph_Evans,0.0
2023-10-12,Killing_of_Sean_Bell,0.0
2023-10-13,Daniel_Prude,6.0
2023-10-13,Death_of_Anthony_Baez,4.0
2023-10-13,Death_of_Michael_Stewart,108.0
2023-10-13,Killing_of_Akai_Gurley,29.0
2023-10-13,Killing_of_Amadou_Diallo,236.0
2023-10-13,Killing_of_Daniel_Prude,311.0
2023-10-13,Killing_of_Deborah_Danner,4.0
2023-10-13,Killing_of_Gidone_Busch,0.0
2023-10-13,Killing_of_Kenneth_Chamberlain_Sr.,82.0
2023-10-13,Killing_of_Randolph_Evans,0.0
2023-10-13,Killing_of_Sean_Bell,0.0
2023-10-14,Daniel_Prude,5.0
2023-10-14,Death_of_Anthony_Baez,3.0
2023-10-14,Death_of_Michael_Stewart,103.0
2023-10-14,Killing_of_Akai_Gurley,16.0
2023-10-14,Killing_of_Amadou_Diallo,237.0
2023-10-14,Killing_of_Daniel_Prude,183.0
2023-10-14,Killing_of_Deborah_Danner,6.0
2023-10-14,Killing_of_Gidone_Busch,0.0
2023-10-14,Killing_of_Kenneth_Chamberlain_Sr.,112.0
2023-10-14,Killing_of_Randolph_Evans,0.0
2023-10-14,Killing_of_Sean_Bell,0.0
2023-10-15,Daniel_Prude,3.0
2023-10-15,Death_of_Anthony_Baez,8.0
2023-10-15,Death_of_Michael_Stewart,106.0
2023-10-15,Killing_of_Akai_Gurley,31.0
2023-10-15,Killing_of_Amadou_Diallo,207.0
2023-10-15,Killing_of_Daniel_Prude,80.0
2023-10-15,Killing_of_Deborah_Danner,4.0
2023-10-15,Killing_of_Gidone_Busch,0.0
2023-10-15,Killing_of_Kenneth_Chamberlain_Sr.,376.0
